game_id,date,team,opponent,half,jump_winner
401489098,2022-12-17,Northern Arizona,Southern Utah,1,Northern Arizona
401489098,2022-12-17,Northern Arizona,Southern Utah,3,Northern Arizona
401489496,2022-12-17,Lamar,UL Monroe,1,UL Monroe
401489532,2022-12-17,Campbell,Georgia Southern,1,Georgia Southern
401489553,2022-12-17,Regent University,Appalachian State,1,Appalachian State
401489635,2022-12-17,Troy,SE Louisiana,1,Troy
401489649,2022-12-17,Morehead State,Mercer,1,Mercer
401489688,2022-12-17,Western Carolina,Tennessee Tech,1,Western Carolina
401489705,2022-12-17,Montreat College,Wofford,1,Montreat College
401489720,2022-12-17,Florida International,Florida Atlantic,1,Florida International
401490469,2022-12-17,Delaware State,Drexel,1,Delaware State
401491680,2022-12-17,Idaho State,Washington,1,Washington
401491690,2022-12-17,Northwest Indian,Montana State,1,Montana State
401491714,2022-12-17,Charleston Southern,Jacksonville,1,Jacksonville
401491720,2022-12-17,North Carolina Central,Gardner-Webb,1,North Carolina Central
401491731,2022-12-17,Longwood,The Citadel,1,The Citadel
401491742,2022-12-17,Radford,Eastern Kentucky,1,Radford
401491883,2022-12-17,Toledo,Marshall,1,Marshall
401492352,2022-12-17,Summit,Maryland-Eastern Shore,1,Maryland-Eastern Shore
401492622,2022-12-17,Oklahoma State,Wichita State,1,Wichita State
401493506,2022-12-17,Eastern Illinois,IUPUI,1,Eastern Illinois
401493681,2022-12-17,Northwestern Ohio,Wright State,1,Northwestern Ohio
401493748,2022-12-17,Stetson,Ohio,1,Ohio
401493797,2022-12-17,Knox,Lindenwood,1,Lindenwood
401493825,2022-12-17,Bryan College,Tennessee State,1,Tennessee State
401493956,2022-12-17,Abilene Christian,Cal State Bakersfield,1,Cal State Bakersfield
401494405,2022-12-17,Nicholls,Mississippi State,1,Mississippi State
401494482,2022-12-17,Ecclesia College,Arkansas-Pine Bluff,1,Arkansas-Pine Bluff
401494591,2022-12-17,Sacramento State,Fresno State,1,Fresno State
401494632,2022-12-17,Occidental,UC San Diego,1,UC San Diego
401496933,2022-12-17,St Elizabeth,Lehigh,1,Lehigh
401497500,2022-12-17,Sam Houston,Texas State,1,Sam Houston
401497562,2022-12-17,Little Rock,Jacksonville State,1,Little Rock
401499092,2022-12-17,Oneonta State,Binghamton,1,Binghamton
401499594,2022-12-17,St. Francis Brooklyn,Hartford,1,St. Francis Brooklyn
401500697,2022-12-17,Georgia College,Kennesaw State,1,Kennesaw State
401507452,2022-12-17,Pepperdine,Grand Canyon,1,Grand Canyon
401507452,2022-12-17,Pepperdine,Grand Canyon,3,Grand Canyon
401482963,2022-12-18,Notre Dame,Georgia,1,Georgia
401483048,2022-12-18,Auburn,USC,1,Auburn
401483257,2022-12-18,Washington State,Baylor,1,Washington State
401483273,2022-12-18,Western Michigan,Iowa State,1,Iowa State
401483305,2022-12-18,Mississippi Valley State,TCU,1,TCU
401483316,2022-12-18,Stanford,Texas,1,Texas
401483335,2022-12-18,Buffalo,West Virginia,1,West Virginia
401483402,2022-12-18,Canisius,Penn State,1,Canisius
401483441,2022-12-18,San Diego,Arizona State,1,Arizona State
401483450,2022-12-18,California,Santa Clara,1,Santa Clara
401483459,2022-12-18,Northern Colorado,Colorado,1,Colorado
401485479,2022-12-18,Norfolk State,North Carolina A&T,1,North Carolina A&T
401486791,2022-12-18,Texas Southern,Hampton,1,Texas Southern
401486963,2022-12-18,Quinnipiac,Saint Peter's,1,Saint Peter's
401487136,2022-12-18,Southern,UAB,1,UAB
401487267,2022-12-18,Iona,New Mexico,1,New Mexico
401487286,2022-12-18,Tarleton,Air Force,1,Tarleton
401487295,2022-12-18,Colorado State,Saint Mary's,1,Colorado State
401487305,2022-12-18,Bethune-Cookman,UTSA,1,UTSA
401487436,2022-12-18,Howard,Harvard,1,Harvard
401487573,2022-12-18,Long Island University,James Madison,1,James Madison
401487661,2022-12-18,Albany,Loyola Chicago,1,Loyola Chicago
401487667,2022-12-18,Rhode Island,Georgia State,1,Rhode Island
401487723,2022-12-18,Washington College (MD),Navy,1,Navy
401488799,2022-12-18,Cleveland State,Loyola Marymount,1,Cleveland State
401488807,2022-12-18,Robert Morris,Mount St. Mary's,1,Robert Morris
401488818,2022-12-18,Concord University,Kent State,1,Kent State
401489002,2022-12-18,Belmont,Chattanooga,1,Chattanooga
401489002,2022-12-18,Belmont,Chattanooga,3,Belmont
401489085,2022-12-18,Houston Christian,UT Rio Grande Valley,1,Houston Christian
401489107,2022-12-18,Alcorn State,Seattle U,1,Seattle U
401489488,2022-12-18,Sonoma State,California Baptist,1,California Baptist
401489505,2022-12-18,McNeese,Southern Miss,1,Southern Miss
401489669,2022-12-18,Warren Wilson,UNC Greensboro,1,Warren Wilson
401489713,2022-12-18,William & Mary,UMBC,1,William & Mary
401490550,2022-12-18,Army,Stony Brook,1,Army
401491670,2022-12-18,Niagara,NJIT,1,Niagara
401491726,2022-12-18,High Point,UNC Wilmington,1,UNC Wilmington
401491828,2022-12-18,Elon,Valparaiso,1,Elon
401491840,2022-12-18,Northeastern,UIC,1,Northeastern
401491869,2022-12-18,Detroit Mercy,Eastern Michigan,1,Detroit Mercy
401492259,2022-12-18,Merrimack,Bucknell,1,Merrimack
401492426,2022-12-18,Green Bay,Oregon State,1,Oregon State
401492434,2022-12-18,US Coast Guard,Fairfield,1,Fairfield
401493469,2022-12-18,Oakland,Boise State,1,Boise State
401493772,2022-12-18,Central Michigan,Missouri State,1,Missouri State
401493813,2022-12-18,Illinois Tech,SIU Edwardsville,1,SIU Edwardsville
401494366,2022-12-18,Miami-Hamilton,Northern Kentucky,1,Northern Kentucky
401497673,2022-12-18,Northern New Mexico,New Mexico State,1,Northern New Mexico
401470174,2022-12-19,Denver,Omaha,1,Denver
401470175,2022-12-19,South Dakota,Kansas City,1,South Dakota
401470176,2022-12-19,South Dakota State,Oral Roberts,1,Oral Roberts
401470177,2022-12-19,North Dakota State,Western Illinois,1,Western Illinois
401470178,2022-12-19,North Dakota,St. Thomas - Minnesota,1,St. Thomas - Minnesota
401484868,2022-12-19,Anderson (SC),Furman,1,Furman
401485345,2022-12-19,Grambling,Liberty,1,Grambling
401486964,2022-12-19,Manhattan,Marist,1,Marist
401487113,2022-12-19,Jarvis Christian,Rice,1,Rice
401487407,2022-12-19,Weber State,Utah State,1,Weber State
401487680,2022-12-19,Sacred Heart,Saint Joseph's,1,Saint Joseph's
401487696,2022-12-19,St. Bonaventure,Siena,1,Siena
401488214,2022-12-19,Life Pacific,Long Beach State,1,Long Beach State
401488549,2022-12-19,Crowley's Ridge College,UT Martin,1,Crowley's Ridge College
401488671,2022-12-19,Southern Indiana,IUPUI,1,IUPUI
401488672,2022-12-19,Texas A&M-Commerce,Purdue Fort Wayne,1,Purdue Fort Wayne
401488723,2022-12-19,Hofstra,South Florida,1,Hofstra
401488997,2022-12-19,Idaho,Cal State Northridge,1,Idaho
401489010,2022-12-19,Stonehill,Bradley,1,Bradley
401489034,2022-12-19,Cal State-Los Angeles,Pepperdine,1,Pepperdine
401489074,2022-12-19,Westmont,Utah Tech,1,Utah Tech
401489091,2022-12-19,UT Arlington,San Francisco,1,San Francisco
401489541,2022-12-19,Charleston,Coastal Carolina,1,Coastal Carolina
401489548,2022-12-19,Alabama State,Arkansas State,1,Alabama State
401489619,2022-12-19,Dillard,New Orleans,1,Dillard
401491266,2022-12-19,Holy Cross,New Hampshire,1,Holy Cross
401491664,2022-12-19,Maine,Akron,1,Maine
401491721,2022-12-19,Bob Jones University,Gardner-Webb,1,Gardner-Webb
401491737,2022-12-19,Allen University,Presbyterian,1,Allen University
401491801,2022-12-19,San Diego Christian,Cal State Fullerton,1,San Diego Christian
401491818,2022-12-19,Delaware,Rider,1,Rider
401491884,2022-12-19,Glenville State,Marshall,1,Marshall
401493621,2022-12-19,Chicago State,Illinois State,1,Chicago State
401493731,2022-12-19,Fairmont State,Bowling Green,1,Bowling Green
401494608,2022-12-19,Spring Hill,South Alabama,1,South Alabama
401498727,2022-12-19,North American University,Stephen F. Austin,1,Stephen F. Austin
401500699,2022-12-19,Davis & Elkins,North Florida,1,Davis & Elkins
401508450,2022-12-19,Trinity Baptist College,Nicholls,1,Nicholls
401483038,2022-12-20,Florida,Oklahoma,1,Oklahoma
401483193,2022-12-20,Mississippi State,Drake,1,Mississippi State
401483215,2022-12-20,North Alabama,Ole Miss,1,North Alabama
401483244,2022-12-20,Wofford,Texas A&M,1,Texas A&M
401483259,2022-12-20,Northwestern State,Baylor,1,Northwestern State
401483350,2022-12-20,Elon,Indiana,1,Indiana
401483382,2022-12-20,Queens University,Nebraska,1,Queens University
401483389,2022-12-20,UIC,Northwestern,1,Northwestern
401485187,2022-12-20,Georgetown,UConn,1,UConn
401485188,2022-12-20,Marquette,Providence,1,Providence
401485188,2022-12-20,Marquette,Providence,3,Marquette
401485188,2022-12-20,Marquette,Providence,4,Marquette
401485189,2022-12-20,Seton Hall,Xavier,1,Xavier
401485346,2022-12-20,Central Arkansas,Little Rock,1,Little Rock
401485351,2022-12-20,Lipscomb,Louisville,1,Louisville
401487287,2022-12-20,Air Force,Northern Colorado,1,Northern Colorado
401487375,2022-12-20,Dartmouth,UMass,1,Dartmouth
401487437,2022-12-20,Harvard,UC Irvine,1,Harvard
401487514,2022-12-20,Army,Central Connecticut,1,Army
401487617,2022-12-20,Alcorn State,Dayton,1,Dayton
401487717,2022-12-20,UC San Diego,San Diego State,1,San Diego State
401488387,2022-12-20,Jackson State,Alabama,1,Alabama
401488398,2022-12-20,Duke,Wake Forest,1,Duke
401488399,2022-12-20,Pittsburgh,Syracuse,1,Syracuse
401488400,2022-12-20,Virginia,Miami,1,Virginia
401488673,2022-12-20,Texas A&M-Commerce,IUPUI,1,IUPUI
401488674,2022-12-20,Southern Indiana,Purdue Fort Wayne,1,Purdue Fort Wayne
401488785,2022-12-20,Northwest Indian,Eastern Washington,1,Eastern Washington
401488790,2022-12-20,South Carolina Upstate,Kennesaw State,1,South Carolina Upstate
401488825,2022-12-20,Maryland-Eastern Shore,Temple,1,Temple
401489044,2022-12-20,Pacific,Lamar,1,Pacific
401489056,2022-12-20,Lindenwood,BYU,1,BYU
401489066,2022-12-20,Utah Valley,Oregon,1,Utah Valley
401489114,2022-12-20,Idaho State,Grand Canyon,1,Grand Canyon
401489497,2022-12-20,Jacksonville,UL Monroe,1,Jacksonville
401489626,2022-12-20,Albany,Northern Illinois,1,Albany
401489642,2022-12-20,Texas A&M-Corpus Christi,Oklahoma State,1,Texas A&M-Corpus Christi
401489689,2022-12-20,Toccoa Falls,Western Carolina,1,Western Carolina
401490470,2022-12-20,Wagner,Delaware State,1,Delaware State
401490515,2022-12-20,Lehigh,Cornell,1,Cornell
401491687,2022-12-20,Montana,Gonzaga,1,Gonzaga
401491691,2022-12-20,Montana State,Arizona,1,Montana State
401491732,2022-12-20,South Carolina State,Longwood,1,South Carolina State
401492305,2022-12-20,Kentucky Christian,Tennessee Tech,1,Tennessee Tech
401493501,2022-12-20,San Diego,UC Riverside,1,UC Riverside
401493501,2022-12-20,San Diego,UC Riverside,3,San Diego
401493826,2022-12-20,Brescia University,Tennessee State,1,Tennessee State
401494413,2022-12-20,Cal Poly,San Jos̩ State,1,San Jos̩ State
401494600,2022-12-20,Prairie View A&M,New Mexico,1,New Mexico
401496897,2022-12-20,The Citadel,North Carolina Central,1,The Citadel
401497713,2022-12-20,Fresno State,Cal State Bakersfield,1,Cal State Bakersfield
401499514,2022-12-20,Arlington Baptist,Sam Houston,1,Sam Houston
401470182,2022-12-21,North Dakota State,St. Thomas - Minnesota,1,St. Thomas - Minnesota
401482954,2022-12-21,Michigan,North Carolina,1,Michigan
401483049,2022-12-21,Auburn,Washington,1,Auburn
401483057,2022-12-21,Chattanooga,Georgia,1,Chattanooga
401483228,2022-12-21,Austin Peay,Tennessee,1,Austin Peay
401483289,2022-12-21,Radford,Kansas State,1,Radford
401483306,2022-12-21,TCU,Utah,1,TCU
401483317,2022-12-21,Louisiana,Texas,1,Texas
401483326,2022-12-21,Houston Christian,Texas Tech,1,Texas Tech
401483356,2022-12-21,Eastern Illinois,Iowa,1,Iowa
401483396,2022-12-21,Maine,Ohio State,1,Ohio State
401483409,2022-12-21,New Orleans,Purdue,1,New Orleans
401483442,2022-12-21,Arizona State,San Francisco,1,San Francisco
401483451,2022-12-21,UT Arlington,California,1,California
401483460,2022-12-21,Southern Utah,Colorado,1,Southern Utah
401483469,2022-12-21,UC Davis,UCLA,1,UCLA
401484857,2022-12-21,Oakland,Michigan State,1,Michigan State
401485190,2022-12-21,St. John's,Villanova,1,St. John's
401485347,2022-12-21,Bellarmine,Evansville,1,Bellarmine
401485348,2022-12-21,Canisius,Florida Gulf Coast,1,Florida Gulf Coast
401485349,2022-12-21,Mid-Atlantic Christian,Liberty,1,Mid-Atlantic Christian
401485469,2022-12-21,East Tennessee State,LSU,1,LSU
401485480,2022-12-21,Norfolk State,Nevada,1,Norfolk State
401486796,2022-12-21,Saint Mary's,Wyoming,1,Wyoming
401486797,2022-12-21,Appalachian State,UC Santa Barbara,1,Appalachian State
401487161,2022-12-21,North Carolina A&T,UTEP,1,UTEP
401487337,2022-12-21,New Hampshire,Brown,1,New Hampshire
401487625,2022-12-21,Winthrop,Duquesne,1,Winthrop
401487641,2022-12-21,George Mason,Old Dominion,1,Old Dominion
401487657,2022-12-21,Lafayette,La Salle,1,Lafayette
401487674,2022-12-21,Bucknell,Richmond,1,Richmond
401487689,2022-12-21,SIU Edwardsville,Saint Louis,1,Saint Louis
401487697,2022-12-21,St. Bonaventure,Northern Iowa,1,St. Bonaventure
401487710,2022-12-21,Navy,VCU,1,VCU
401488401,2022-12-21,Notre Dame,Florida State,1,Florida State
401488402,2022-12-21,Virginia Tech,Boston College,1,Boston College
401488402,2022-12-21,Virginia Tech,Boston College,3,Virginia Tech
401488403,2022-12-21,Clemson,Georgia Tech,1,Clemson
401488687,2022-12-21,New Mexico State,Kent State,1,Kent State
401488711,2022-12-21,Stetson,UCF,1,UCF
401488717,2022-12-21,Mississippi Valley State,Tulane,1,Tulane
401488732,2022-12-21,Alabama State,Memphis,1,Memphis
401488800,2022-12-21,Mount St. Joseph,Cleveland State,1,Cleveland State
401488808,2022-12-21,Mount St. Mary's,Howard,1,Mount St. Mary's
401489003,2022-12-21,Samford,Belmont,1,Belmont
401489519,2022-12-21,James Madison,Coppin State,1,Coppin State
401489519,2022-12-21,James Madison,Coppin State,3,Coppin State
401489519,2022-12-21,James Madison,Coppin State,4,James Madison
401489524,2022-12-21,Toccoa Falls,Georgia State,1,Georgia State
401489533,2022-12-21,Georgia Southern,Ball State,1,Ball State
401489606,2022-12-21,Incarnate Word,Florida International,1,Florida International
401489614,2022-12-21,McNeese,Houston,1,Houston
401489636,2022-12-21,Southern,SE Louisiana,1,Southern
401489650,2022-12-21,Mercer,Troy,1,Troy
401489661,2022-12-21,High Point,East Carolina,1,East Carolina
401489677,2022-12-21,Detroit Mercy,Cincinnati,1,Cincinnati
401489698,2022-12-21,Boston University,UMass Lowell,1,UMass Lowell
401489721,2022-12-21,Northern Kentucky,Florida Atlantic,1,Northern Kentucky
401489759,2022-12-21,Murray State,Middle Tennessee,1,Middle Tennessee
401491654,2022-12-21,Binghamton,Niagara,1,Binghamton
401491708,2022-12-21,UNC Wilmington,Campbell,1,Campbell
401491747,2022-12-21,UNC Asheville,Arkansas,1,UNC Asheville
401491795,2022-12-21,Northeastern,Davidson,1,Northeastern
401491802,2022-12-21,Sacramento State,Cal State Fullerton,1,Cal State Fullerton
401491819,2022-12-21,Ohio,Delaware,1,Ohio
401491864,2022-12-21,Randolph College,William & Mary,1,William & Mary
401491888,2022-12-21,St. Ambrose,Drake,1,Drake
401491899,2022-12-21,Alice Lloyd,Morehead State,1,Alice Lloyd
401492380,2022-12-21,Southern Illinois,Southeast Missouri State,1,Southeast Missouri State
401492452,2022-12-21,Stonehill,Valparaiso,1,Valparaiso
401493677,2022-12-21,St. Francis (PA),Robert Morris,1,Robert Morris
401493688,2022-12-21,Youngstown State,Central Michigan,1,Central Michigan
401493957,2022-12-21,Howard Payne,Abilene Christian,1,Abilene Christian
401494402,2022-12-21,Florida A&M,Kentucky,1,Florida A&M
401494596,2022-12-21,Jarvis Christian,Louisiana Tech,1,Jarvis Christian
401494609,2022-12-21,Jacksonville State,South Alabama,1,South Alabama
401496874,2022-12-21,SUNY-Canton,Buffalo,1,Buffalo
401497501,2022-12-21,University of Science & Arts,Texas State,1,University of Science & Arts
401497504,2022-12-21,Huston-Tillotson,Tarleton,1,Tarleton
401500698,2022-12-21,Williams Baptist,North Alabama,1,Williams Baptist
401502003,2022-12-21,Siena Heights,Western Michigan,1,Western Michigan
401483205,2022-12-22,Illinois,Missouri,1,Missouri
401483224,2022-12-22,Western Kentucky,South Carolina,1,Western Kentucky
401483255,2022-12-22,Alabama A&M,Vanderbilt,1,Alabama A&M
401483280,2022-12-22,Harvard,Kansas,1,Harvard
401483336,2022-12-22,Stony Brook,West Virginia,1,Stony Brook
401483363,2022-12-22,Saint Peter's,Maryland,1,Maryland
401483376,2022-12-22,Chicago State,Minnesota,1,Minnesota
401483403,2022-12-22,Quinnipiac,Penn State,1,Penn State
401485018,2022-12-22,Yale,Monmouth,1,Yale
401485191,2022-12-22,Butler,Creighton,1,Creighton
401485350,2022-12-22,Queens University,Fairleigh Dickinson,1,Queens University
401486773,2022-12-22,Iona,SMU,1,SMU
401486774,2022-12-22,Seattle U,Utah State,1,Utah State
401486775,2022-12-22,George Washington,Washington State,1,George Washington
401486943,2022-12-22,Charlotte,UAB,1,Charlotte
401486965,2022-12-22,Marist,Rider,1,Marist
401487306,2022-12-22,North Texas,UTSA,1,UTSA
401487515,2022-12-22,Central Connecticut,Saint Joseph's,1,Central Connecticut
401487574,2022-12-22,SUNY-Purchase,Long Island University,1,Long Island University
401487635,2022-12-22,VMI,Fordham,1,VMI
401487635,2022-12-22,VMI,Fordham,3,Fordham
401488365,2022-12-22,Louisville,NC State,1,NC State
401488688,2022-12-22,New Mexico State,North Carolina A&T,1,New Mexico State
401488689,2022-12-22,Kent State,UTEP,1,UTEP
401488724,2022-12-22,NJIT,South Florida,1,South Florida
401489011,2022-12-22,Akron,Bradley,1,Akron
401489028,2022-12-22,Portland,UC Riverside,1,UC Riverside
401489057,2022-12-22,Weber State,BYU,1,BYU
401489075,2022-12-22,Lindenwood,Utah Tech,1,Lindenwood
401489489,2022-12-22,Portland State,California Baptist,1,Portland State
401489549,2022-12-22,Little Rock,Arkansas State,1,Little Rock
401489670,2022-12-22,UNC Greensboro,Eastern Kentucky,1,Eastern Kentucky
401490516,2022-12-22,Cornell,Colgate,1,Colgate
401490527,2022-12-22,Siena,American University,1,Siena
401491226,2022-12-22,Goucher,Loyola Maryland,1,Loyola Maryland
401491267,2022-12-22,Holy Cross,Sacred Heart,1,Sacred Heart
401491660,2022-12-22,Towson,Bryant,1,Bryant
401491715,2022-12-22,Kentucky Christian,Charleston Southern,1,Charleston Southern
401492207,2022-12-22,North Florida,Bethune-Cookman,1,North Florida
401492628,2022-12-22,Gwynedd-Mercy College,Wagner,1,Wagner
401492671,2022-12-22,Texas Southern,Wichita State,1,Texas Southern
401493470,2022-12-22,Boise State,Santa Clara,1,Boise State
401493682,2022-12-22,Wright State,Miami (OH),1,Wright State
401493746,2022-12-22,Northern Illinois,Indiana State,1,Northern Illinois
401493935,2022-12-22,Hartford,San Francisco,1,San Francisco
401494385,2022-12-22,San Diego,Cal State Northridge,1,San Diego
401494934,2022-12-22,Morgan State,Arizona,1,Arizona
401497893,2022-12-22,Jackson State,Stephen F. Austin,1,Jackson State
401500365,2022-12-22,Medgar Evers,St. Francis Brooklyn,1,St. Francis Brooklyn
401501970,2022-12-22,SUNY-Old Westbury,Hofstra,1,Hofstra
401511843,2022-12-22,San Diego Christian,Cal Poly,1,Cal Poly
401483351,2022-12-23,Kennesaw State,Indiana,1,Indiana
401483418,2022-12-23,Bucknell,Rutgers,1,Rutgers
401486777,2022-12-23,Iona,Seattle U,1,Iona
401486779,2022-12-23,George Washington,Pepperdine,1,George Washington
401486780,2022-12-23,Washington State,Hawai'i,1,Hawai'i
401487642,2022-12-23,Coppin State,George Mason,1,George Mason
401492372,2022-12-23,Kean,Princeton,1,Princeton
401485192,2022-12-25,DePaul,Creighton,1,DePaul
401486781,2022-12-25,Seattle U,George Washington,1,George Washington
401486782,2022-12-25,Iona,Pepperdine,1,Pepperdine
401486783,2022-12-25,SMU,Hawai'i,1,Hawai'i
401486784,2022-12-25,Utah State,Washington State,1,Washington State
401482964,2022-12-27,Jacksonville,Notre Dame,1,Notre Dame
401483245,2022-12-27,Northwestern State,Texas A&M,1,Northwestern State
